Episode 1 done, steps = 1000, actions = [0:202/1000 | 1:198/1000 | 2:201/1000  | 3:200/1000 | 4:199/1000, ], loss = 33.02720260620117, rewards = -55.932203389831294, consume time = 38.47130298614502s
Episode 953 done, steps = 953000, actions = [0:167/1000 | 1:125/1000 | 2:200/1000  | 3:152/1000 | 4:356/1000, ], loss = 83.55652618408203, rewards = -62.711864406780336, consume time = 26205.96846818924s
Episode 954 done, steps = 954000, actions = [0:110/1000 | 1:150/1000 | 2:202/1000  | 3:254/1000 | 4:284/1000, ], loss = 79.72300720214844, rewards = -32.62411347517807, consume time = 26235.499523878098s
Episode 955 done, steps = 955000, actions = [0:236/1000 | 1:149/1000 | 2:180/1000  | 3:252/1000 | 4:183/1000, ], loss = 82.90925598144531, rewards = -28.571428571429312, consume time = 26259.784840106964s
Episode 956 done, steps = 956000, actions = [0:146/1000 | 1:105/1000 | 2:272/1000  | 3:123/1000 | 4:354/1000, ], loss = 84.8365707397461, rewards = -61.83206106870305, consume time = 26284.43720793724s
Episode 957 done, steps = 957000, actions = [0:86/1000 | 1:97/1000 | 2:123/1000  | 3:166/1000 | 4:528/1000, ], loss = 85.58549499511719, rewards = -18.43971631205751, consume time = 26309.09925699234s
Episode 958 done, steps = 958000, actions = [0:210/1000 | 1:334/1000 | 2:155/1000  | 3:151/1000 | 4:150/1000, ], loss = 80.47794342041016, rewards = -54.397394136808565, consume time = 26333.78305196762s
Episode 959 done, steps = 959000, actions = [0:97/1000 | 1:162/1000 | 2:332/1000  | 3:114/1000 | 4:295/1000, ], loss = 88.00123596191406, rewards = -60.13289036544923, consume time = 26358.60639309883s
Episode 960 done, steps = 960000, actions = [0:40/1000 | 1:63/1000 | 2:79/1000  | 3:87/1000 | 4:731/1000, ], loss = 84.45586395263672, rewards = -60.43165467625969, consume time = 26383.295883893967s
Episode 961 done, steps = 961000, actions = [0:276/1000 | 1:91/1000 | 2:90/1000  | 3:198/1000 | 4:345/1000, ], loss = 82.38655853271484, rewards = 2.88065843621391, consume time = 26407.95218396187s
Episode 962 done, steps = 962000, actions = [0:90/1000 | 1:118/1000 | 2:142/1000  | 3:366/1000 | 4:284/1000, ], loss = 83.96894073486328, rewards = 140.60150375939998, consume time = 26432.73550915718s
Episode 963 done, steps = 963000, actions = [0:287/1000 | 1:259/1000 | 2:123/1000  | 3:249/1000 | 4:82/1000, ], loss = 87.92679595947266, rewards = -21.50170648464236, consume time = 26457.248193979263s
Episode 964 done, steps = 964000, actions = [0:280/1000 | 1:191/1000 | 2:146/1000  | 3:124/1000 | 4:259/1000, ], loss = 94.99368286132812, rewards = -62.96296296296371, consume time = 26482.00160717964s
Episode 965 done, steps = 965000, actions = [0:106/1000 | 1:304/1000 | 2:168/1000  | 3:195/1000 | 4:227/1000, ], loss = 84.29785919189453, rewards = -50.33112582781531, consume time = 26506.905488967896s
Episode 966 done, steps = 966000, actions = [0:92/1000 | 1:65/1000 | 2:90/1000  | 3:169/1000 | 4:584/1000, ], loss = 88.41480255126953, rewards = -25.08143322475629, consume time = 26531.632209062576s
Episode 967 done, steps = 967000, actions = [0:320/1000 | 1:136/1000 | 2:154/1000  | 3:203/1000 | 4:187/1000, ], loss = 87.94390869140625, rewards = -16.96750902527148, consume time = 26556.363978862762s
Episode 968 done, steps = 968000, actions = [0:60/1000 | 1:111/1000 | 2:146/1000  | 3:186/1000 | 4:497/1000, ], loss = 91.4459228515625, rewards = -28.838951310862196, consume time = 26581.40922307968s
Episode 969 done, steps = 969000, actions = [0:254/1000 | 1:148/1000 | 2:202/1000  | 3:311/1000 | 4:85/1000, ], loss = 88.3301773071289, rewards = -59.706959706960454, consume time = 26610.496980190277s
Episode 970 done, steps = 970000, actions = [0:122/1000 | 1:97/1000 | 2:75/1000  | 3:110/1000 | 4:596/1000, ], loss = 86.11367797851562, rewards = -37.08609271523254, consume time = 26634.99660897255s
Episode 971 done, steps = 971000, actions = [0:121/1000 | 1:131/1000 | 2:462/1000  | 3:241/1000 | 4:45/1000, ], loss = 85.31339263916016, rewards = -70.05988023952119, consume time = 26659.94908618927s
Episode 972 done, steps = 972000, actions = [0:63/1000 | 1:51/1000 | 2:65/1000  | 3:108/1000 | 4:713/1000, ], loss = 83.55213928222656, rewards = -60.52631578947444, consume time = 26684.791015148163s
Episode 973 done, steps = 973000, actions = [0:187/1000 | 1:236/1000 | 2:326/1000  | 3:193/1000 | 4:58/1000, ], loss = 82.97034454345703, rewards = -54.86111111111183, consume time = 26710.174975156784s
Episode 974 done, steps = 974000, actions = [0:102/1000 | 1:84/1000 | 2:90/1000  | 3:212/1000 | 4:512/1000, ], loss = 83.24409484863281, rewards = -30.795847750865793, consume time = 26734.722868204117s
Episode 975 done, steps = 975000, actions = [0:69/1000 | 1:93/1000 | 2:145/1000  | 3:174/1000 | 4:519/1000, ], loss = 84.95571899414062, rewards = -64.41281138790107, consume time = 26759.142251968384s
Episode 976 done, steps = 976000, actions = [0:51/1000 | 1:186/1000 | 2:55/1000  | 3:119/1000 | 4:589/1000, ], loss = 84.42082977294922, rewards = -42.857142857143614, consume time = 26783.806995153427s
Episode 977 done, steps = 977000, actions = [0:125/1000 | 1:104/1000 | 2:144/1000  | 3:326/1000 | 4:301/1000, ], loss = 89.76148986816406, rewards = -28.082191780822672, consume time = 26808.37693619728s
Episode 978 done, steps = 978000, actions = [0:289/1000 | 1:245/1000 | 2:162/1000  | 3:101/1000 | 4:203/1000, ], loss = 86.43882751464844, rewards = -71.06109324758867, consume time = 26833.242854118347s
Episode 979 done, steps = 979000, actions = [0:136/1000 | 1:254/1000 | 2:85/1000  | 3:151/1000 | 4:374/1000, ], loss = 83.60623931884766, rewards = -52.20588235294177, consume time = 26857.81486916542s
Episode 980 done, steps = 980000, actions = [0:175/1000 | 1:95/1000 | 2:58/1000  | 3:122/1000 | 4:550/1000, ], loss = 83.08905029296875, rewards = -32.92682926829345, consume time = 26882.60077404976s
Episode 981 done, steps = 981000, actions = [0:118/1000 | 1:199/1000 | 2:112/1000  | 3:290/1000 | 4:281/1000, ], loss = 87.51576232910156, rewards = -17.52577319587684, consume time = 26907.12500691414s
Episode 982 done, steps = 982000, actions = [0:148/1000 | 1:204/1000 | 2:163/1000  | 3:277/1000 | 4:208/1000, ], loss = 86.11457824707031, rewards = -66.54275092936862, consume time = 26931.696346998215s
Episode 983 done, steps = 983000, actions = [0:84/1000 | 1:85/1000 | 2:106/1000  | 3:155/1000 | 4:570/1000, ], loss = 85.2778549194336, rewards = -57.7464788732402, consume time = 26958.012069940567s
Episode 984 done, steps = 984000, actions = [0:64/1000 | 1:122/1000 | 2:161/1000  | 3:106/1000 | 4:547/1000, ], loss = 87.8318862915039, rewards = -60.28880866426068, consume time = 26985.892751932144s
Episode 985 done, steps = 985000, actions = [0:101/1000 | 1:112/1000 | 2:271/1000  | 3:261/1000 | 4:255/1000, ], loss = 86.31580352783203, rewards = -54.268292682927566, consume time = 27010.713343143463s
Episode 986 done, steps = 986000, actions = [0:66/1000 | 1:287/1000 | 2:73/1000  | 3:161/1000 | 4:413/1000, ], loss = 88.6396713256836, rewards = -14.814814814815623, consume time = 27035.628054857254s
Episode 987 done, steps = 987000, actions = [0:78/1000 | 1:75/1000 | 2:188/1000  | 3:151/1000 | 4:508/1000, ], loss = 87.6974105834961, rewards = -39.68253968254043, consume time = 27060.390657901764s
Episode 988 done, steps = 988000, actions = [0:70/1000 | 1:96/1000 | 2:136/1000  | 3:154/1000 | 4:544/1000, ], loss = 85.99630737304688, rewards = -56.95364238410671, consume time = 27085.026026964188s
Episode 989 done, steps = 989000, actions = [0:187/1000 | 1:202/1000 | 2:227/1000  | 3:341/1000 | 4:43/1000, ], loss = 86.52336883544922, rewards = -46.76806083650266, consume time = 27109.53767299652s
Episode 990 done, steps = 990000, actions = [0:105/1000 | 1:58/1000 | 2:82/1000  | 3:89/1000 | 4:666/1000, ], loss = 85.13912200927734, rewards = -60.00000000000075, consume time = 27134.197339057922s
Episode 991 done, steps = 991000, actions = [0:100/1000 | 1:69/1000 | 2:69/1000  | 3:187/1000 | 4:575/1000, ], loss = 88.65137481689453, rewards = 29.032258064517833, consume time = 27159.268754005432s
Episode 992 done, steps = 992000, actions = [0:180/1000 | 1:208/1000 | 2:132/1000  | 3:108/1000 | 4:372/1000, ], loss = 86.71260070800781, rewards = -63.503649635037256, consume time = 27184.00105214119s
Episode 993 done, steps = 993000, actions = [0:110/1000 | 1:77/1000 | 2:200/1000  | 3:76/1000 | 4:537/1000, ], loss = 84.12312316894531, rewards = -62.5468164794015, consume time = 27208.71594309807s
Episode 994 done, steps = 994000, actions = [0:164/1000 | 1:223/1000 | 2:242/1000  | 3:114/1000 | 4:257/1000, ], loss = 88.1429443359375, rewards = -67.10526315789527, consume time = 27233.622179031372s
Episode 995 done, steps = 995000, actions = [0:42/1000 | 1:37/1000 | 2:73/1000  | 3:96/1000 | 4:752/1000, ], loss = 86.70205688476562, rewards = -51.7241379310352, consume time = 27258.49122595787s
Episode 996 done, steps = 996000, actions = [0:76/1000 | 1:129/1000 | 2:74/1000  | 3:151/1000 | 4:570/1000, ], loss = 84.72346496582031, rewards = -65.517241379311, consume time = 27282.94624400139s
Episode 997 done, steps = 997000, actions = [0:85/1000 | 1:192/1000 | 2:128/1000  | 3:216/1000 | 4:379/1000, ], loss = 86.1327133178711, rewards = -20.689655172414536, consume time = 27307.489368915558s
Episode 998 done, steps = 998000, actions = [0:142/1000 | 1:180/1000 | 2:149/1000  | 3:166/1000 | 4:363/1000, ], loss = 84.46432495117188, rewards = -65.15679442508778, consume time = 27335.772371053696s
Episode 999 done, steps = 999000, actions = [0:62/1000 | 1:62/1000 | 2:74/1000  | 3:113/1000 | 4:689/1000, ], loss = 84.74799346923828, rewards = -47.368421052632335, consume time = 27361.6443400383s
Episode 1000 done, steps = 1000000, actions = [0:94/1000 | 1:178/1000 | 2:96/1000  | 3:148/1000 | 4:484/1000, ], loss = 84.76781463623047, rewards = -56.692913385827474, consume time = 27386.214653015137s
Episode 1001 done, steps = 1001000, actions = [0:58/1000 | 1:64/1000 | 2:79/1000  | 3:134/1000 | 4:665/1000, ], loss = 85.24457550048828, rewards = -56.0810810810818, consume time = 27411.07257580757s
Episode 1002 done, steps = 1002000, actions = [0:289/1000 | 1:75/1000 | 2:104/1000  | 3:137/1000 | 4:395/1000, ], loss = 82.76860809326172, rewards = -66.21621621621681, consume time = 27435.919253110886s
Episode 1003 done, steps = 1003000, actions = [0:53/1000 | 1:84/1000 | 2:104/1000  | 3:136/1000 | 4:623/1000, ], loss = 79.75684356689453, rewards = -55.47945205479528, consume time = 27460.870073080063s
Episode 1004 done, steps = 1004000, actions = [0:72/1000 | 1:109/1000 | 2:47/1000  | 3:133/1000 | 4:639/1000, ], loss = 79.54568481445312, rewards = -56.375838926175255, consume time = 27485.69328022003s
Episode 1005 done, steps = 1005000, actions = [0:292/1000 | 1:108/1000 | 2:170/1000  | 3:183/1000 | 4:247/1000, ], loss = 82.38544464111328, rewards = -64.53900709219931, consume time = 27510.388074874878s
Episode 1006 done, steps = 1006000, actions = [0:89/1000 | 1:75/1000 | 2:77/1000  | 3:119/1000 | 4:640/1000, ], loss = 79.949951171875, rewards = -48.717948717949476, consume time = 27536.387702941895s
Episode 1007 done, steps = 1007000, actions = [0:206/1000 | 1:149/1000 | 2:218/1000  | 3:384/1000 | 4:43/1000, ], loss = 81.39370727539062, rewards = -64.05228758170006, consume time = 27561.085138082504s
Episode 1008 done, steps = 1008000, actions = [0:115/1000 | 1:78/1000 | 2:104/1000  | 3:89/1000 | 4:614/1000, ], loss = 83.79322052001953, rewards = -68.2539682539687, consume time = 27585.99232697487s
Episode 1009 done, steps = 1009000, actions = [0:95/1000 | 1:95/1000 | 2:166/1000  | 3:186/1000 | 4:458/1000, ], loss = 85.22856140136719, rewards = -49.49494949494994, consume time = 27610.590688943863s
Episode 1010 done, steps = 1010000, actions = [0:56/1000 | 1:59/1000 | 2:250/1000  | 3:174/1000 | 4:461/1000, ], loss = 80.63589477539062, rewards = -71.1538461538464, consume time = 27635.479470968246s
Episode 1011 done, steps = 1011000, actions = [0:156/1000 | 1:232/1000 | 2:182/1000  | 3:234/1000 | 4:196/1000, ], loss = 78.76377868652344, rewards = -51.14006514658037, consume time = 27660.3331758976s
Episode 1012 done, steps = 1012000, actions = [0:52/1000 | 1:56/1000 | 2:121/1000  | 3:170/1000 | 4:601/1000, ], loss = 78.9626235961914, rewards = -70.29702970297059, consume time = 27685.167901039124s
Episode 1013 done, steps = 1013000, actions = [0:133/1000 | 1:98/1000 | 2:183/1000  | 3:253/1000 | 4:333/1000, ], loss = 82.5107650756836, rewards = -69.87951807228947, consume time = 27714.922638893127s
Episode 1014 done, steps = 1014000, actions = [0:120/1000 | 1:151/1000 | 2:229/1000  | 3:353/1000 | 4:147/1000, ], loss = 77.69538116455078, rewards = -68.08510638297919, consume time = 27739.444622039795s
Episode 1015 done, steps = 1015000, actions = [0:165/1000 | 1:186/1000 | 2:301/1000  | 3:304/1000 | 4:44/1000, ], loss = 80.27325439453125, rewards = -68.55345911949728, consume time = 27764.21722793579s
Episode 1016 done, steps = 1016000, actions = [0:115/1000 | 1:264/1000 | 2:247/1000  | 3:335/1000 | 4:39/1000, ], loss = 83.90996551513672, rewards = -32.20338983050925, consume time = 27788.703665971756s
Episode 1017 done, steps = 1017000, actions = [0:142/1000 | 1:136/1000 | 2:236/1000  | 3:446/1000 | 4:40/1000, ], loss = 81.1195297241211, rewards = -40.47619047619123, consume time = 27813.498712062836s
Episode 1018 done, steps = 1018000, actions = [0:69/1000 | 1:50/1000 | 2:117/1000  | 3:168/1000 | 4:596/1000, ], loss = 79.05928039550781, rewards = -72.97297297297307, consume time = 27838.413557052612s
Episode 1019 done, steps = 1019000, actions = [0:58/1000 | 1:98/1000 | 2:270/1000  | 3:121/1000 | 4:453/1000, ], loss = 77.02872467041016, rewards = -64.05228758170009, consume time = 27863.325834035873s
Episode 1020 done, steps = 1020000, actions = [0:263/1000 | 1:192/1000 | 2:224/1000  | 3:286/1000 | 4:35/1000, ], loss = 79.24199676513672, rewards = -50.70422535211343, consume time = 27887.936825037003s
Episode 1021 done, steps = 1021000, actions = [0:126/1000 | 1:193/1000 | 2:259/1000  | 3:381/1000 | 4:41/1000, ], loss = 81.90922546386719, rewards = -22.82958199356985, consume time = 27912.672518968582s
Episode 1022 done, steps = 1022000, actions = [0:41/1000 | 1:124/1000 | 2:266/1000  | 3:77/1000 | 4:492/1000, ], loss = 81.99925231933594, rewards = -63.45514950166188, consume time = 27937.729858875275s
Episode 1023 done, steps = 1023000, actions = [0:130/1000 | 1:93/1000 | 2:85/1000  | 3:85/1000 | 4:607/1000, ], loss = 80.4309310913086, rewards = -56.11285266457754, consume time = 27962.719686985016s
Episode 1024 done, steps = 1024000, actions = [0:42/1000 | 1:71/1000 | 2:56/1000  | 3:102/1000 | 4:729/1000, ], loss = 83.0476303100586, rewards = -51.456310679612386, consume time = 27987.535765886307s
Episode 1025 done, steps = 1025000, actions = [0:43/1000 | 1:74/1000 | 2:105/1000  | 3:199/1000 | 4:579/1000, ], loss = 81.81582641601562, rewards = -63.41463414634222, consume time = 28012.374892950058s
Episode 1026 done, steps = 1026000, actions = [0:270/1000 | 1:63/1000 | 2:74/1000  | 3:99/1000 | 4:494/1000, ], loss = 79.26661682128906, rewards = -66.99669966996753, consume time = 28037.237551927567s
Episode 1027 done, steps = 1027000, actions = [0:102/1000 | 1:150/1000 | 2:498/1000  | 3:153/1000 | 4:97/1000, ], loss = 74.57357025146484, rewards = -66.88741721854359, consume time = 28062.928903102875s
Episode 1028 done, steps = 1028000, actions = [0:235/1000 | 1:93/1000 | 2:54/1000  | 3:86/1000 | 4:532/1000, ], loss = 75.54017639160156, rewards = -63.76811594202974, consume time = 28091.43537712097s
Episode 1029 done, steps = 1029000, actions = [0:158/1000 | 1:167/1000 | 2:178/1000  | 3:290/1000 | 4:207/1000, ], loss = 78.76203155517578, rewards = -40.00000000000074, consume time = 28116.269367933273s
Episode 1030 done, steps = 1030000, actions = [0:126/1000 | 1:107/1000 | 2:171/1000  | 3:306/1000 | 4:290/1000, ], loss = 77.2347183227539, rewards = -66.99669966996753, consume time = 28141.046401023865s
Episode 1031 done, steps = 1031000, actions = [0:118/1000 | 1:145/1000 | 2:287/1000  | 3:260/1000 | 4:190/1000, ], loss = 79.02862548828125, rewards = -46.74556213017821, consume time = 28165.871835947037s
Episode 1032 done, steps = 1032000, actions = [0:30/1000 | 1:39/1000 | 2:96/1000  | 3:81/1000 | 4:754/1000, ], loss = 74.08515167236328, rewards = -47.71241830065435, consume time = 28191.003057956696s
Episode 1033 done, steps = 1033000, actions = [0:71/1000 | 1:75/1000 | 2:132/1000  | 3:172/1000 | 4:550/1000, ], loss = 80.02213287353516, rewards = -68.53146853146896, consume time = 28215.81894993782s
Episode 1034 done, steps = 1034000, actions = [0:30/1000 | 1:170/1000 | 2:68/1000  | 3:67/1000 | 4:665/1000, ], loss = 82.1397476196289, rewards = -65.27777777777844, consume time = 28240.698862075806s
Episode 1035 done, steps = 1035000, actions = [0:115/1000 | 1:119/1000 | 2:118/1000  | 3:117/1000 | 4:531/1000, ], loss = 75.56697845458984, rewards = -58.59872611465041, consume time = 28265.637986898422s
Episode 1036 done, steps = 1036000, actions = [0:109/1000 | 1:164/1000 | 2:203/1000  | 3:454/1000 | 4:70/1000, ], loss = 77.97364044189453, rewards = -28.57142857142932, consume time = 28290.17875123024s
Episode 1037 done, steps = 1037000, actions = [0:59/1000 | 1:73/1000 | 2:153/1000  | 3:79/1000 | 4:636/1000, ], loss = 80.52891540527344, rewards = -60.62992125984329, consume time = 28314.755407094955s
Episode 1038 done, steps = 1038000, actions = [0:186/1000 | 1:28/1000 | 2:277/1000  | 3:77/1000 | 4:432/1000, ], loss = 77.66085815429688, rewards = -67.74193548387144, consume time = 28339.64289712906s
Episode 1039 done, steps = 1039000, actions = [0:108/1000 | 1:145/1000 | 2:81/1000  | 3:126/1000 | 4:540/1000, ], loss = 78.32882690429688, rewards = -59.7069597069604, consume time = 28364.331845998764s
Episode 1040 done, steps = 1040000, actions = [0:70/1000 | 1:165/1000 | 2:88/1000  | 3:113/1000 | 4:564/1000, ], loss = 75.96461486816406, rewards = -58.33333333333405, consume time = 28389.33503818512s
Episode 1041 done, steps = 1041000, actions = [0:48/1000 | 1:169/1000 | 2:132/1000  | 3:130/1000 | 4:521/1000, ], loss = 73.35687255859375, rewards = -58.80149812734154, consume time = 28414.18333005905s
Episode 1042 done, steps = 1042000, actions = [0:92/1000 | 1:92/1000 | 2:263/1000  | 3:153/1000 | 4:400/1000, ], loss = 70.63636016845703, rewards = -69.60486322188484, consume time = 28442.36791419983s
Episode 1043 done, steps = 1043000, actions = [0:82/1000 | 1:250/1000 | 2:334/1000  | 3:113/1000 | 4:221/1000, ], loss = 72.9843521118164, rewards = -66.76737160120898, consume time = 28468.97265291214s
Episode 1044 done, steps = 1044000, actions = [0:25/1000 | 1:75/1000 | 2:123/1000  | 3:120/1000 | 4:657/1000, ], loss = 73.33203887939453, rewards = -53.64238410596105, consume time = 28493.707449913025s
Episode 1045 done, steps = 1045000, actions = [0:52/1000 | 1:119/1000 | 2:95/1000  | 3:144/1000 | 4:590/1000, ], loss = 72.68717956542969, rewards = -38.69731800766362, consume time = 28518.36788916588s
Episode 1046 done, steps = 1046000, actions = [0:43/1000 | 1:83/1000 | 2:120/1000  | 3:82/1000 | 4:672/1000, ], loss = 72.98371887207031, rewards = -67.94871794871841, consume time = 28543.274176836014s
Episode 1047 done, steps = 1047000, actions = [0:128/1000 | 1:89/1000 | 2:52/1000  | 3:71/1000 | 4:660/1000, ], loss = 71.00260162353516, rewards = -65.98639455782374, consume time = 28568.06574821472s
Episode 1048 done, steps = 1048000, actions = [0:161/1000 | 1:49/1000 | 2:175/1000  | 3:114/1000 | 4:501/1000, ], loss = 73.36100769042969, rewards = -55.479452054795296, consume time = 28592.9366979599s
Episode 1049 done, steps = 1049000, actions = [0:75/1000 | 1:81/1000 | 2:97/1000  | 3:214/1000 | 4:533/1000, ], loss = 74.9109878540039, rewards = -67.39130434782659, consume time = 28617.400053977966s
Episode 1050 done, steps = 1050000, actions = [0:89/1000 | 1:167/1000 | 2:376/1000  | 3:324/1000 | 4:44/1000, ], loss = 72.390869140625, rewards = -68.64111498257883, consume time = 28641.997525930405s
Episode 1051 done, steps = 1051000, actions = [0:41/1000 | 1:111/1000 | 2:164/1000  | 3:101/1000 | 4:583/1000, ], loss = 75.82112121582031, rewards = -52.86195286195359, consume time = 28666.997962236404s
Episode 1052 done, steps = 1052000, actions = [0:37/1000 | 1:64/1000 | 2:66/1000  | 3:93/1000 | 4:740/1000, ], loss = 71.18717193603516, rewards = -66.32996632996691, consume time = 28691.849155902863s
Episode 1053 done, steps = 1053000, actions = [0:28/1000 | 1:74/1000 | 2:78/1000  | 3:165/1000 | 4:655/1000, ], loss = 72.99551391601562, rewards = -47.53086419753163, consume time = 28716.933485031128s
Episode 1054 done, steps = 1054000, actions = [0:60/1000 | 1:66/1000 | 2:133/1000  | 3:176/1000 | 4:565/1000, ], loss = 72.83512878417969, rewards = -67.50902527075863, consume time = 28741.69677090645s
Episode 1055 done, steps = 1055000, actions = [0:224/1000 | 1:144/1000 | 2:260/1000  | 3:73/1000 | 4:299/1000, ], loss = 73.6187973022461, rewards = -69.07216494845397, consume time = 28766.499261140823s
Episode 1056 done, steps = 1056000, actions = [0:102/1000 | 1:129/1000 | 2:81/1000  | 3:135/1000 | 4:553/1000, ], loss = 71.49855041503906, rewards = -49.66442953020207, consume time = 28791.252960205078s
Episode 1057 done, steps = 1057000, actions = [0:133/1000 | 1:299/1000 | 2:187/1000  | 3:328/1000 | 4:53/1000, ], loss = 70.0003890991211, rewards = -67.39130434782659, consume time = 28820.850703001022s
Episode 1058 done, steps = 1058000, actions = [0:231/1000 | 1:324/1000 | 2:169/1000  | 3:98/1000 | 4:178/1000, ], loss = 69.91191864013672, rewards = -65.87030716723613, consume time = 28845.544943094254s
Episode 1059 done, steps = 1059000, actions = [0:92/1000 | 1:167/1000 | 2:232/1000  | 3:161/1000 | 4:348/1000, ], loss = 70.36556243896484, rewards = -23.34494773519243, consume time = 28870.24445104599s
Episode 1060 done, steps = 1060000, actions = [0:61/1000 | 1:62/1000 | 2:109/1000  | 3:149/1000 | 4:619/1000, ], loss = 73.70069122314453, rewards = -65.517241379311, consume time = 28894.966678857803s
Episode 1061 done, steps = 1061000, actions = [0:95/1000 | 1:110/1000 | 2:244/1000  | 3:136/1000 | 4:415/1000, ], loss = 71.20890045166016, rewards = -48.0519480519488, consume time = 28920.859186172485s
Episode 1062 done, steps = 1062000, actions = [0:95/1000 | 1:166/1000 | 2:227/1000  | 3:158/1000 | 4:354/1000, ], loss = 72.06809997558594, rewards = -67.53246753246803, consume time = 28945.720382213593s
Episode 1063 done, steps = 1063000, actions = [0:62/1000 | 1:60/1000 | 2:145/1000  | 3:149/1000 | 4:584/1000, ], loss = 65.986572265625, rewards = -16.967509025271486, consume time = 28970.509301900864s
Episode 1064 done, steps = 1064000, actions = [0:183/1000 | 1:336/1000 | 2:107/1000  | 3:199/1000 | 4:175/1000, ], loss = 65.73405456542969, rewards = -63.17280453257847, consume time = 28995.463605880737s
Episode 1065 done, steps = 1065000, actions = [0:66/1000 | 1:80/1000 | 2:145/1000  | 3:166/1000 | 4:543/1000, ], loss = 66.49565887451172, rewards = -57.85440613026889, consume time = 29020.25559425354s
Episode 1066 done, steps = 1066000, actions = [0:133/1000 | 1:92/1000 | 2:173/1000  | 3:123/1000 | 4:479/1000, ], loss = 67.10997009277344, rewards = -68.11594202898593, consume time = 29045.252276182175s
Episode 1067 done, steps = 1067000, actions = [0:69/1000 | 1:183/1000 | 2:148/1000  | 3:291/1000 | 4:309/1000, ], loss = 67.71653747558594, rewards = 26.92307692307876, consume time = 29069.6834731102s
Episode 1068 done, steps = 1068000, actions = [0:82/1000 | 1:91/1000 | 2:162/1000  | 3:203/1000 | 4:462/1000, ], loss = 69.21476745605469, rewards = -71.42857142857166, consume time = 29094.699817180634s
Episode 1069 done, steps = 1069000, actions = [0:66/1000 | 1:93/1000 | 2:335/1000  | 3:262/1000 | 4:244/1000, ], loss = 70.36563110351562, rewards = -63.93442622950892, consume time = 29119.612195968628s
Episode 1070 done, steps = 1070000, actions = [0:164/1000 | 1:235/1000 | 2:84/1000  | 3:159/1000 | 4:358/1000, ], loss = 69.37259674072266, rewards = -33.57933579335867, consume time = 29144.267818927765s
Episode 1071 done, steps = 1071000, actions = [0:46/1000 | 1:39/1000 | 2:48/1000  | 3:165/1000 | 4:702/1000, ], loss = 65.6767349243164, rewards = -27.631578947369146, consume time = 29169.82161092758s
Episode 1072 done, steps = 1072000, actions = [0:96/1000 | 1:142/1000 | 2:147/1000  | 3:185/1000 | 4:430/1000, ], loss = 62.73784255981445, rewards = -62.068965517242084, consume time = 29198.768343925476s
Episode 1073 done, steps = 1073000, actions = [0:76/1000 | 1:61/1000 | 2:83/1000  | 3:110/1000 | 4:670/1000, ], loss = 67.19688415527344, rewards = -57.377049180328605, consume time = 29223.518154859543s
Episode 1074 done, steps = 1074000, actions = [0:51/1000 | 1:86/1000 | 2:97/1000  | 3:149/1000 | 4:617/1000, ], loss = 65.60011291503906, rewards = -67.8456591639876, consume time = 29248.372970819473s
Episode 1075 done, steps = 1075000, actions = [0:189/1000 | 1:146/1000 | 2:231/1000  | 3:259/1000 | 4:175/1000, ], loss = 66.06808471679688, rewards = -61.16504854369004, consume time = 29273.35856604576s
Episode 1076 done, steps = 1076000, actions = [0:139/1000 | 1:57/1000 | 2:108/1000  | 3:99/1000 | 4:597/1000, ], loss = 67.83743286132812, rewards = -47.761194029851524, consume time = 29298.119413137436s
Episode 1077 done, steps = 1077000, actions = [0:218/1000 | 1:48/1000 | 2:116/1000  | 3:194/1000 | 4:424/1000, ], loss = 66.83402252197266, rewards = -68.84735202492249, consume time = 29323.147526025772s
Episode 1078 done, steps = 1078000, actions = [0:123/1000 | 1:166/1000 | 2:196/1000  | 3:480/1000 | 4:35/1000, ], loss = 64.00028228759766, rewards = -8.450704225352442, consume time = 29347.836177110672s
Episode 1079 done, steps = 1079000, actions = [0:60/1000 | 1:71/1000 | 2:140/1000  | 3:117/1000 | 4:612/1000, ], loss = 70.43799591064453, rewards = -70.76023391812889, consume time = 29372.906862020493s
Episode 1080 done, steps = 1080000, actions = [0:100/1000 | 1:90/1000 | 2:186/1000  | 3:211/1000 | 4:413/1000, ], loss = 70.3219223022461, rewards = -60.71428571428647, consume time = 29397.668740034103s
Episode 1081 done, steps = 1081000, actions = [0:234/1000 | 1:54/1000 | 2:91/1000  | 3:83/1000 | 4:538/1000, ], loss = 66.63655853271484, rewards = -68.53146853146896, consume time = 29422.40939092636s
Episode 1082 done, steps = 1082000, actions = [0:79/1000 | 1:125/1000 | 2:271/1000  | 3:150/1000 | 4:375/1000, ], loss = 65.93927764892578, rewards = -49.32432432432508, consume time = 29447.21682024002s
Episode 1083 done, steps = 1083000, actions = [0:203/1000 | 1:67/1000 | 2:170/1000  | 3:107/1000 | 4:453/1000, ], loss = 67.85647583007812, rewards = -64.6643109540643, consume time = 29472.082679986954s
Episode 1084 done, steps = 1084000, actions = [0:225/1000 | 1:103/1000 | 2:191/1000  | 3:103/1000 | 4:378/1000, ], loss = 66.41119384765625, rewards = -60.52631578947442, consume time = 29496.927999973297s
Episode 1085 done, steps = 1085000, actions = [0:84/1000 | 1:142/1000 | 2:105/1000  | 3:162/1000 | 4:507/1000, ], loss = 65.31205749511719, rewards = -31.818181818182556, consume time = 29521.91804599762s
