Episode 1 done, steps = 1000, actions = [0:180/1000 | 1:198/1000 | 2:174/1000 | 3:212/1000 | 4:236/1000 | ], p_loss = 145.59547424316406, v_loss = 0.3697684407234192, rewards = -60.52631578947455, consume time = 4.374488115310669s
Episode 229 done, steps = 229000, actions = [0:194/1000 | 1:178/1000 | 2:224/1000 | 3:211/1000 | 4:193/1000 | ], p_loss = 9.854199409484863, v_loss = 0.30748069286346436, rewards = -48.27586206896623, consume time = 14046.346826076508s
Episode 230 done, steps = 230000, actions = [0:198/1000 | 1:177/1000 | 2:212/1000 | 3:223/1000 | 4:190/1000 | ], p_loss = 9.862235069274902, v_loss = 0.3694220185279846, rewards = -52.68138801261903, consume time = 14109.964226961136s
Episode 231 done, steps = 231000, actions = [0:189/1000 | 1:186/1000 | 2:210/1000 | 3:218/1000 | 4:197/1000 | ], p_loss = 9.877872467041016, v_loss = 0.004168952815234661, rewards = -46.768060836502656, consume time = 14172.647493124008s
Episode 232 done, steps = 232000, actions = [0:192/1000 | 1:208/1000 | 2:205/1000 | 3:205/1000 | 4:190/1000 | ], p_loss = 9.865586280822754, v_loss = 0.7709646224975586, rewards = -56.38629283489186, consume time = 14235.806876897812s
Episode 233 done, steps = 233000, actions = [0:200/1000 | 1:186/1000 | 2:210/1000 | 3:215/1000 | 4:189/1000 | ], p_loss = 9.877532005310059, v_loss = 0.0023948312737047672, rewards = -50.53003533568982, consume time = 14298.801265001297s
Episode 234 done, steps = 234000, actions = [0:218/1000 | 1:192/1000 | 2:203/1000 | 3:184/1000 | 4:203/1000 | ], p_loss = 9.872241973876953, v_loss = 0.3484363257884979, rewards = -55.555555555556296, consume time = 14361.934564113617s
Episode 235 done, steps = 235000, actions = [0:212/1000 | 1:190/1000 | 2:198/1000 | 3:196/1000 | 4:204/1000 | ], p_loss = 9.887137413024902, v_loss = 0.0018994042184203863, rewards = -63.68715083798972, consume time = 14425.84830904007s
Episode 236 done, steps = 236000, actions = [0:196/1000 | 1:212/1000 | 2:189/1000 | 3:229/1000 | 4:174/1000 | ], p_loss = 9.911368370056152, v_loss = 0.32816553115844727, rewards = -46.843853820598795, consume time = 14490.88123703003s
Episode 237 done, steps = 237000, actions = [0:208/1000 | 1:202/1000 | 2:200/1000 | 3:197/1000 | 4:193/1000 | ], p_loss = 9.87290096282959, v_loss = 0.3592166304588318, rewards = -57.65472312703667, consume time = 14556.519924879074s
Episode 238 done, steps = 238000, actions = [0:195/1000 | 1:178/1000 | 2:210/1000 | 3:229/1000 | 4:188/1000 | ], p_loss = 9.853957176208496, v_loss = 0.3590587079524994, rewards = -49.4949494949502, consume time = 14622.606695890427s
Episode 239 done, steps = 239000, actions = [0:185/1000 | 1:211/1000 | 2:193/1000 | 3:223/1000 | 4:188/1000 | ], p_loss = 9.87238597869873, v_loss = 0.34821823239326477, rewards = -47.565543071161656, consume time = 14688.006345033646s
Episode 240 done, steps = 240000, actions = [0:194/1000 | 1:188/1000 | 2:192/1000 | 3:221/1000 | 4:205/1000 | ], p_loss = 9.866856575012207, v_loss = 2.0691685676574707, rewards = -53.405017921147774, consume time = 14751.867105007172s
Episode 241 done, steps = 241000, actions = [0:208/1000 | 1:194/1000 | 2:199/1000 | 3:201/1000 | 4:198/1000 | ], p_loss = 9.856371879577637, v_loss = 1.9090888500213623, rewards = -58.86075949367174, consume time = 14816.863123893738s
Episode 242 done, steps = 242000, actions = [0:182/1000 | 1:206/1000 | 2:207/1000 | 3:224/1000 | 4:181/1000 | ], p_loss = 9.893362998962402, v_loss = 0.0027834312058985233, rewards = -44.22310756972181, consume time = 14881.035362958908s
Episode 243 done, steps = 243000, actions = [0:216/1000 | 1:197/1000 | 2:220/1000 | 3:196/1000 | 4:171/1000 | ], p_loss = 9.901108741760254, v_loss = 0.0028317186515778303, rewards = -43.820224719101795, consume time = 14944.906327962875s
Episode 244 done, steps = 244000, actions = [0:204/1000 | 1:192/1000 | 2:186/1000 | 3:198/1000 | 4:220/1000 | ], p_loss = 9.91611385345459, v_loss = 0.0016592454630881548, rewards = -61.5384615384624, consume time = 15010.178477048874s
